id,name,sex
30968,Gnter Oskar Dyhrenfurth,M
63012,"Erkki ""Erik"" Koutonen",M
97356,Gabriela Quijano,F
133105,Niculae Zamfir,M
8608,Frank Battig,M
7696,Mariano Barbaresi,M
52786,Akihiro Iwashima,M
4301,Klara Angerer,F
32153,Bryan Eley,M
131755,Yang Hui-Seung,M
78590,Tesfayohannes Mesfin,M
116640,Aleksey Grigoryevich Sysoyev,M
1858,Bonayan Al-Dosari,M
87827,Evangelos Oikonomakos,M
130786,Allen Woodring,M
99326,Paul Ernest Rekers,M
96093,"Richard ""Rick"" Powell",M
38835,Andrzej Stanisaw Gsienica Roj,M
56342,Adam Stanisaw Kaczmarek,M
125394,Laurien Jacqueline Maria Vermulst,F
113710,Tomasz Stankiewicz,M
34053,"Nicholas ""Nick"" Farrell",M
64445,Mariusz Kujawski,M
48488,Danel Hilmarsson,M
68900,Trevor J. Lewis,M
111370,Franke Sloothaak,M
51826,Yusuke Imai,M
35417,Helmut Paul Wilhelm Fischer,M
89653,Juha Tapani Ovaskainen,M
19519,Visit Chaicharoen,M
30188,Tanya Dubnicoff,F
49426,Stephen Harris Holt,M
81895,Jay Paul Mortenson,M
100069,Simona Marcela Richter,F
110552,Ajit Singh Bhogal,M
16343,Brian Milton Bullivant,M
32628,Adam Enright,M
50487,Huang Ting,F
98847,Maria Reblo-Lelut,F
75722,Florence Masnada (-Aubonnet),F
74376,Marlo Mariano Marcheco Rodrguez,M
23142,Onix Corts Aldama,F
73593,Ji Malec,M
62637,Maja Kos,F
84073,Daisuke Narimatsu,M
93643,Petre Petrovici,M
130567,Gnter Wolf,M
38498,Jos Garca Lorenzana,M
101737,"Albert J. ""Al"" Romero Ybarra",M
103675,Nataliya Vyacheslavovna Safronnikova (Vinogradova-),F
70912,Alberto Lpez Oliva,M
4620,Marija Anzulovi,F
50495,Huang Xintong,F
88777,Lucille Opitz (-Weber),F
87090,Joseph Nzau,M
48179,Istvn Hevesi,M
48973,Beta Hoffmann,F
77866,Raul Jos Trindade Meireles,M
13257,Bob Herbert Bonte,M
889,Ulrike Adeberg (-Spielmann),F
57690,Anna Kasprzak,F
61228,Angelika Knipping,F
41486,Miguel ngel Gonzlez Lzaro,M
72631,Cameron Mackenzie,M
79793,Marco Tlio Miraglia,M
13017,Nino Ultimo Bolzoni,M
16983,Hans Erling Byberg,M
7747,Jade Fernandes Barbosa,F
40207,Kylie Jane Gill,F
118517,Franklin Bolvar Tenorio Ramn,M
79383,Hannah Louise Miley,F
125374,Thomas Vermaelen,M
10912,Aldis Imants Berzins,M
4926,Jos Arconada Ramos,M
89695,Raymond Ovinou,M
74188,Henricus Mansvelt,M
108326,Kelsey Serwa,F
117389,Kenji Takeya,M
133831,Zhang Yousheng,M
78153,Armando Menca y de Armas,M
54932,Hans Sigvart Johansen,M
52919,"Donald George ""Don"" Jackson",M
25609,Edgar Brian Davis,M
45479,Sven Hannawald (Phler-),M
93578,Bogomil Tsvetanov Petrov,M
10361,Michael Jrn Berg,M
10261,Marcel Beraud,M
5848,Pier Nicola Attorese,M
76860,"Katharine ""Katy"" McCandless",F
82401,Simona Muccioli,F
97007,Puntsag-Ochiryn Prevsren,M
116614,Martyna Synoradzka,F
55258,Shawn Machel Johnson (-East),F
59972,Kim Seong-Min,M
103268,Ivan Rybovalov,M
1109,Luca Agamennoni,M
1825,Nada Mohamed Abdulzaher Mohamed Al-Bedwawi,F
9713,Miles Aubrey Bellville,M
52426,li Shamil smaylov,M
76488,Andreas Beyer Maxs,M
108652,Yuriy Pavlovych Shapochka,M
77052,"Richard ""Rich"" McDonald",M
100157,Rudolf Riedl,M
120304,Einar Tommelstad,M
18300,Lily Marie Louise Carlstedt-Kelsby,F
28768,Yassine Djakrir,M
98183,Luiz Carlos Peixoto de Lima Ramos,M
4229,Jarl Oskar Wilhelm Andstn,M
43901,Mariya Ivanovna Gusakova (Kudimova-),F
123979,Wilfried Van Herck,M
101581,Germn Alexis Roln Fernndez,M
124312,"Wilhelmina ""Winnie"" van Weerdenburg (-Rijke)",F
15496,Jacqueline Elizabeth Brown,F
70352,Paul Childric Xavier Lizandier,M
20960,Choi In-Ae,F
88786,Richard Craig Oppel,M
72206,"Gregory Gray M. ""Greg"" Lyman",M
83713,Pter Nagy,M
47714,Mikls Herczeg,M
48741,Josef Hladky,M
92397,Esa Olavi Peltonen,M
12063,Henri Blanc,M
80846,Yevgeny Momotkov,M
131902,Ivan Andriyovych Yarmysh,M
33281,Izumi Eto,M
35098,Joseph Fiems,M
70873,Braden LaVern Looper,M
15135,Leidys Milagros Brito,F
89666,Dmitry Vitalyevich Ovechko,M
108515,Akram Shah,M
82785,Mun Yang-Ja,F
11034,Jol Bettin,M
110633,Harvinder Pal Singh Sibia,M
77549,"Robert Patrick ""Bob"" McVey",M
4851,Manuel Aravena,M
19232,Janusz Cegliski,M
35287,"Andrew Joseph ""Andy"" Finch",M
44398,Ferenc Habony,M
32810,Gideon Levi Ericsson,M
39276,Oliver Geissmann,M
71039,Patriz Adelis Lpez Rojas,M
91786,Ilias Pavlidis,M
71503,Lu Jiangang,M
77000,"Michael ""Maxie McCullagh",M
133437,Oswaldo Zea,M
78984,Camille mile Gaston Michelet,M
97778,Hocine Al-Ragued,M
67555,Lee Gyeong-Geun,M
110106,Gian Simmen,M
126939,Matja Vrhovnik,M
39012,Nicola Louise Gautier-Minichiello,F
121184,Radams Eliud Trevio Llanas,M
25632,Jonathan Davis,M
10308,Clark Guno Berenstein (-Pocorni),M
80330,Hermann Mchel,M
64255,Miloslav Kuek,M
11596,Darin Perry Binning,M
66409,David Larose,M
125985,Tea Villil,F
131167,"Jonathan Francis ""Jon"" Wyatt",M
95937,Rudolf Potsch,M
116711,Andrzej Szajna,M
58134,Kstutis Keblys,M
7294,Michelle Ballentine,F
106782,"Ilona Schoknecht-Slupianek (-Briesenick, -Longo)",F
37561,Yelena Mikhaylovna Furman,F
110669,Sergio Hugo Sinistri,M
31427,Cornelis Pieter Eecen,M
57730,Matti Juhani Kasvio,M
124408,Fernand Auguste Henri Marius Vandernotte,M
126476,Zafeiris Volikakis,M
101130,Jos Ricardo Rodrigues,M
132786,Ivan Viktorovich Yushkov,M
112081,Robin Bo Carl Sderling,M
93243,Janez Peta,M
56465,Charles Lombahe-Kahudi,M
67735,"Samuel ""Sammy"" Lee",M
109640,Wolfgang Sieber,M
37251,Knut Mauritz Frostad,M
92529,Flavia Pennetta,F
52378,Okey Isima,M
47601,"Kenneth Charles ""Ken"" Henry",M
14122,Bahia Boussad,F
24179,Milo uk,M
16901,Jahangir Ahmed Butt,M
59710,Kim Ho-Gon,M
32417,Marcellina Emmanuel,F
66586,Sven-Olov Martin Larsson,M
53632,Erik Halvar Jansson,M
96073,Pedro Miguel Moreira Pvoa,M
44965,Norman Frederick Hallows,M
78222,Grisel Mendoza Mercado,F
91585,Barry Beauchamp Patten,M
117343,Satoshi Takayanagi,M
63847,Antonn K,M
47590,Frank Sherman Henry,M
120958,Aldo Tramontano,M
47708,Raphael Herburger,M
70545,Felix Loch,M
1770,Abbas Murshid Al-Aibi,M
15751,Capel Howard Molyneux Brunker,M
23107,Jean-Luc Correia,M
60358,Pl Kirly,M
102607,Artem Borysovych Rubanko,M
103851,Haruka Saito,F
4462,Dra Antal,F
19075,Ren Cavalero,M
103172,Ji Rika,M
36993,Christel Frese (-Gerber),F
78750,Luis Meya Adrubau,M
49093,Martin Hhener,M
30798,Hasanboy Dusmatov,M
41735,Ren Goris,M
61188,Viktor Ivanovich Kneyb,M
128273,Marie Wattel,F
44492,Aram Hadzhiyan,M
74164,Luis Miguel Mansilla Almonacid,M
53582,John Jansen,M
75837,Carlo Massullo,M
118761,Ruby Tew,F
56930,"Johannes Benedictus ""Jan"" Kan",M
18677,Francesco Casagrande,M
126151,ubomr Viovsk,M
24195,Kreimir uljak,M
9485,Anthony Johannes Joseph Maria Beks,M
2903,Yari Allnutt,M
3807,"Isaac J. ""Ike"" Anderson",M
28700,Erica Dittmer Kane,F
49490,Bruno Holztrger,M
115874,Sun Yujun,F
52397,Luis Alberto Islas Ranieri,M
94254,Alberto Pigaiani,M
47429,Jerome Henderson,M
81744,Erica Rachelle Morningstar,F
95655,Diana Antonieva Popova,F
96622,Dmitrij Prokopcov,M
32227,"John Jacob ""Jack"" Eller, Jr.",M
105761,Louisa Jane Sawers-Gurski,F
2199,Ayman Alaa El-Din Mohamed Fayez,M
90986,Park Gyeong-A,F
125326,Jean-Paul Vergne,M
86207,Rohinton Noble,M
4444,Karl Anselm Ansn,M
13750,George Walter Bossy,M
78738,Julien Joseph Meuris,M
74972,Henry Dinwoody Marsh,M
66582,Carl Rune Larsson,M
15346,John William Brooks,M
125005,Jana Vejrkov,F
89502,Lasse Ingier Ottesen,M
72023,Gheorghe Lupu,M
88955,Marian Wiktor Orlewicz (-Woyna),M
96565,Vclav Prochzka,M
19038,Marino Cattedra,M
22556,Flvio da Conceio,M
27211,Manuel Delgado Ollo,M
89680,Cindy Marie Jean Overland,F
4741,Mariano Aquino,M
132044,Valentina Mikhaylovna Yegorova (Vasilyeva-),F
111096,Jane Skok,M
82891,Alexander Munro,M
104089,scar Francisco Salazar Blanco,M
105666,Richard Savignac,M
128120,Abdul Baser Wasiqi,M
112313,Bertil David Sollevi,M
60556,Gergely Sandor Kiss,M
52223,Carlos Isaac,M
113493,Amber Val Stachowski,F
23525,Rohanee Cox,F
84336,Meagen Marree Nay,F
77202,"Martin Edward ""Marty"" McInnis",M
102822,Csar Yuniel Ruz Speck,M
126322,Delyana Altimirova Vodenicharova,F
40266,David Gilman,M
125701,Jos Luis da Cruz Vidigal,M
47342,Yousra Helmy,F
68434,Peter Leone,M
81087,"Gregory Edward ""Greg"" Montesi",M
121737,Hiroshi Tsuruta,M
40276,William Evans Garrett Gilmore,M
872,Jean Renaud Adde,M
88573,Yelena Vasilyevna Omelyusik,F
38071,Haykaz Galstyan,M
36006,Margarita Mikhaylovna Fomina,F
64026,Nikolay Nikolayevich Kruglov,M
3440,Slava Lvovich Amiragov,M
45329,Han Pil-Hwa,F
68099,Roman Vasylovych Leibiuk,M
129159,Kjellfred Weum,M
48001,Pablo Herrera Allepuz,M
34775,Rafael Fernndez de Henostrosa y Salabert,M
39616,Daniela Georgieva Gergelcheva,F
51161,Hugo Huybrechts,M
116964,Gbor Szcs,M
97962,ore Raki,M
84662,Eric Neisse,M
129846,Deron Michael Williams,M
78758,Alfred Richard Meyer,M
97335,Miguel Quesada Velasco,M
133921,Oksana Gennadyevna Zhdanovich,F
29748,Oreste Lennart Valentino Dozzi,M
89703,Hkon verby,M
8071,Danny Barrett,M
99443,Paul Wisner Renne,M
133568,Richard emlika,M
74441,Dario Marcolin,M
76116,Kozo Matsubara,M
84268,Antonio Nava Castillo,M
78467,Emanuele Erminio Merisi,M
102430,Tracy Ann Route,F
44765,Vin Viljam Hakkarainen,M
35673,Kristna Fleissnerov,F
75580,Shigemori Maruyama,M
84065,Bianca Andreea Narea,F
36021,Fong Seow Hor,M
115560,Sadatoshi Sugahara,M
133023,Nikita Vladimirovich Zakharov,M
66744,Eva Lauermanov (Vaikov-),F
51941,Gordon Wilson Ingate,M
58919,Ahmed Ali Khan,M
117340,Juri Takayama,F
125609,Jeanne Vical (-Miller),F
33975,Roberta Farinelli,F
85301,Tariq Niazi,M
111661,"John David ""Jack"" Smith",M
671,Mohamed Abdelhak Achik,M
88570,Mariya Omelianovych (Danyliuk-),F
91298,Patrick Parsons,M
45250,"Lars Arne ""Lasse"" Hamre",M
63819,Garda Krisztina,F
95660,Nataliya Ihorivna Popova,F
79402,Mark William Militano,M
66804,Erling Stuer Lauridsen (-Stuer-Lauridsen),M
84075,Domu Narita,M
101384,"Neil Robert ""Bob"" Rogers",M
27044,Carlos del Coso Iglesias,M
34916,David Ferrer Ern,M
110346,Adam Antony Sinclair,M
14608,Karl Brandl,M
112974,Sigfred Christian Emil Srensen,M
127733,Wang Chunxin,M
123202,Alejandro Enrique Valds Tobier,M
104219,Sadoun Salman,M
103705,"Hedwig Annemarie ""Heidi"" Sager (-Beard)",F
125080,Olesya Yuryevna Velichko,F
6151,Aggrey Sheroy Awori,M
41689,Shirley Gordon (-Olafsson),F
37483,Magdalena Fularczyk-Kozowska,F
59751,Kim Hyeong-Il,M
109827,Boris Konstantinovich Silchev,M
78003,"Joseph ""Joe"" Meli",M
34622,Matea Ferk,F
30134,Duan Xiuquan,M
93350,Jrgen Fryd Petersen,M
84439,Addo Ndala,F
88552,Samia Yusuf Omar,F
102147,Shermaine Ross,F
121173,Lidia Trettel,F
68160,Nicole Leistenschneider (-Mikisch),F
5032,Juan Carlos Arias Acosta,M
5263,Nicols Arredondo Ibez,M
68385,August Lenz,M
130292,Elaine Mary Winter,F
39007,Christophe Philippe Gautier,M
86814,Graham Numa,M
128900,"Friederike ""Fritzi"" Wenisch-Filz",F
82723,Shauna Mullin,F
106743,Kurt Schbel,M
86005,Junko Nishida,F
130230,Mary Wineberg (Danner-),F
124338,Albertson Van Zo Post,M
105024,Miguel Santisteban,M
27978,Jacques d'Imecourt,M
38167,Fernand Coffi Gandaho,M
76076,Erica dos Santos Matos,F
30981,Valeriy Volodymyrovych Dymo,M
86131,Mercy Wanjiku Njoroge,F
60009,Kim Sun-Hui,F
97205,Alma Qeramixhi,F
15500,"Joanne ""Jo"" Brown (-Alchin)",F
120128,Manuel Toledo Coca,M
49149,Charles Guy Holdaway,M
4105,Dominic Andres,M
31940,Cdric El-Idrissi,M
68081,Eero Eelis Lehtovirta,M
7641,Ivan Baranka,M
110782,Lyudmila Sirotkina,F
121558,Jrg Tscherner,M
57437,Nils Emanuel Karlsson,M
78340,"Nana Papa Yaw Dwene ""Pops"" Mensah-Bonsu",M
124936,Vedeux,M
71656,David James Luckes,M
61617,Georges Koffi,M
2802,Lucia Allrov,F
70589,Todd Lodwick,M
65595,Anirban Lahiri,M
79743,Ministero della Guerra,M
105733,"Anzhelika ""Angelica"" Savrayuk",F
124215,Andrew van Ruyven,M
39128,Anna Elbieta Gaecka,F
92516,Roberto Penna,M
121694,Aki Tsuchida,F
23587,Hannah Craig,F
45354,Han Yu-Mi,F
36713,Peter Franz,M
76327,Manfred Matuschewski,M
42789,Kirill Akopovich Grigoryan,M
121630,Stephanos Alexis Tsimikalis,M
53794,Simas Jasaitis,M
67113,Aleksandr Aleksandrovich Lazutkin,M
26866,Jean-Claude Decosse,M
64003,Arnd Krger,M
64778,Petra Kurbjuweit (-Konermann),F
125041,Miguel Velsquez Torres,M
99983,Heather Lynn Richardson (-Bergsma),F
68409,Llijon Len de Len,M
126371,"Henderikus Arnoldus Martinus ""Henk"" Vogels",M
24933,Omar Dallal,M
34972,Karl Ferstl,M
128011,Archibald Adam Warden,M
133844,Zhang Zhicheng,M
22801,Theodore Andrea Cook,M
48798,Ho Thnh Chinh,M
82879,Luis Muoz,M
84441,Samson Ndayishimiye,M
104831,John Ingvar Sandstrm,M
111520,Aleksandr Viktorovich Smirnov,M
32203,Valentina Neli Elisei (Ardean-),F
85958,Ivan Ninevi,M
126449,Vclav Vokl,M
97775,Roman Sergeyevich Ragozin,M
65208,Mark Kyle,M
43577,Sylvain Guillaume,M
50879,"Richard Howard ""Dick"" Hunt",M
42072,Juan Gracia Zazueta,M
120196,Lars Tomanek,M
58605,"Douglas James ""Doug"" Kern",M
10223,Jos Bento Lpez,M
96459,Istvn Prihoda,M
25702,"William ""Billy"" Dawe",M
1329,Gillis Ferdinand Ahlberg,M
76559,Gerhard Mayer,M
48696,Alejandro Manuel Hisis Araya,M
128637,David Bruce Leslie Weinberg,M
39338,Mustafa Gen,M
64918,Maria Bronisawa Anna Kusion-Bibrowa (-Pokorny),F
104780,Ramon Sandin,M
123583,Curt Alfred Richard van de Sandt,M
89232,Stepan Mikhaylovich Oshchepkov,M
113856,Peter astn,M
85830,Tapani Niku (Karsikas-),M
108842,Racquel Sheath,F
116658,Bla Szabados,M
30293,Mihail Duda,M
17367,Vladimr Caldr,M
60854,"Kenneth C. ""Ken"" Klein, Jr.",M
91838,Anastasiya Sergeyevna Pavlyuchenkova,F
112480,Song Dae-Nam,M
121118,Silvio Treleani,M
2374,Janez Albreht,M
43466,Hctor Guerrero Delgado,M
112089,Vilhelm Bruno Sderstrm,M
70350,Gabriela A. Liz,F
85855,Einar Nilsen (-Skar),M
108111,Seo Seong-Jun,M
116180,Mitsuhiro Suzuki,M
117519,Dibier Tamayo,M
2754,Olesya Murtazaliyevna Aliyeva,F
78015,"Fernando Ariel ""Fino"" Meligeni",M
89042,Antonio Carlos Ortega Prez,M
107812,Berikkazy Toleubekovich Seksenbayev,M
81864,Carol Ann Morrow,F
6308,Abdul Wahid Aziz,M
39853,Giuseppe Ghedina,M
58586,Alexandra Keresztesi,F
30848,Erik Bo Duvander,M
83704,Konrd Nagy,M
117358,Satoshi Takeda,M
88397,Mats Rosseli Olsen,M
121012,Rita Anna Angela Trapanese,F
131337,Xu Xiangmei,F
80171,Miyo Miyashita,F
32887,"Magdalena ""Magda"" Eriksson",F
97180,Henryk Tomasz Pytel,M
61732,Karl Kiv,M
124796,Angelo Vassallo,M
5220,Pascal Arnou,M
53989,Vera Jeftimijades (-Jobst),F
18444,"Edwin William Carr, Sr.",M
65013,"Anthonius Jacobus ""Anton"" Kuys",M
96470,gnes Primsz,F
106978,Clara Marie Schroth-Lomady,F
133881,Zhao Shengbo,M
48097,Gerd Heler,M
4099,Georgios Andreou,M
2598,Yevgeny Vasilyevich Aleynikov,M
118589,Fyodor Mikhaylovich Terentyev,M
94330,Viktor Vladimirovich Pilchin,M
24009,Rajmund Csnyi,M
107127,Jenny Schumacher (-Hamoir),F
19163,Isabel Cristina Ceballos Rojas,F
91201,Nicole Parks,F
68124,Kathryn Woodman Leighton,F
114141,Laura Steinbach,F
36367,Oleg Fotin,M
51250,Martina Hyde,F
105043,Jos Arturo Santos Reyes,M
1257,Sandra Aguilar Navarro,F
18061,Gioacchino Caracausi,M
13201,Suzanne Bonnard,F
118207,"David Daniel B. ""Danny"" Taylor",M
3789,Craig Anthony Anderson,M
11725,Arthur Bischoff,M
118005,Tibor Tary (Tarits),M
80447,Abdel Kader Mohamed,M
52179,Hector E. Brgido Iriarte,M
127659,Gottlob Friedrich Walz,M
25747,Sharon Day (-Monroe),F
61671,Veronika Kohlbach (-Almer),F
29724,Jacques Doyen,M
32626,Karl Johan Thomas Enqvist,M
114675,Joseph Stockhausen,M
28063,Adrian Diaconu,M
37071,Charles Michael Friedek,M
105298,Luigi Sartor,M
30859,Adrien Duvillard,M
22487,Reinaldo Colucci,M
42228,Naomy Hope Grand'Pierre,F
54131,Melissa Jennison (-Morgan),F
35334,"Christopher Martin ""Chris"" Finnegan",M
36194,Erick Fornaris lvarez,M
86333,Koji Nonoshita,M
94354,Marina Piller,F
31695,Grzegorz Eitel,M
90351,Joshua Palmer,M
93686,Sigurd rjan Pettersen,M
54852,Miroslav Joi,M
85491,Grethe Vibeke Lovs Nielsen (-Christiansen),F
73409,Yekaterina Valeryevna Makarova,F
48823,"Franklin Warren Hobbs, IV",M
72457,Evan MacDonald,M
44098,Denton Gavin Guy-Williams,M
76410,Eve-Mai Maurer (Uusmees-),F
131671,Yan Wing-Shean,M
13587,Yordanis Borrero Lamuth,M
11197,Chad Michael Biafore,M
93325,Annar Engelbreth Petersen,M
29451,Oksana Anatolyevna Dorodnova,F
29067,Adam Dolatowski,M
41659,Slobodan Gordi,M
114442,"Geoffrey Laurence ""Geoff"" Stevens",M
86687,Antonn Novotn,M
41711,Leon Goretzka,M
7631,Primo Baran,M
38165,Eliseu Ganda,M
27524,Marcel Denis,M
16475,Joseph Andrew Burge House,M
115125,Hans A. Streuli,M
47206,Petr Hejma,M
50675,Willy Hufschmid,M
20788,"William Hugh ""Bill"" Chisholm",M
42092,"Jedward Richard ""Jed"" Graef",M
76415,Michel Maurer,M
82713,Ellen S. Mller-Preis,F
14505,"Arthur George ""Art"" Bragg",M
53137,Jaak-Heinrich Jagor,M
116866,Gyula Szilgyi,M
111608,"Oscar David ""Dave"" Smith",M
82105,Gift Motupa,M
114618,tefan Stngu,M
67270,"Robert Grandison ""Bob"" Leavitt",M
63400,"Anna Maria ""Annemarieke"" Kramer",F
68129,Leila de Gomes de Barros,F
98307,Catherine Raney Norman,F
59333,Mariya Koleva Kichukova,F
32881,Lars-Brje Eriksson,M
18412,"Helen Constance ""Connie"" Carpenter-Phinney",F
75927,Istvn Hunor Mate,M
22706,Enzo Contegno,M
75985,Marlene Judith Mathews-Willard (-O'Shea),F
99179,Gaston tienne Ghislaine Reiff,M
108163,Luigi Serafini,M
117979,Gyula Tarr,M
56205,Jernej Jure,M
115708,Dumitru Sulic,M
26106,Alfonso Marcos de Iruarrzaga Hoces de la Guardia,M
123157,Pavel Valach,M
4654,Shigeru Aoyama,M
81146,Paolo Cesar Montoya Cantillo,M
116797,Zoltn Szkely,M
89966,Russell Thomas Paddock,M
8168,Maurice Joseph Barry,M
21657,Xavier Civit Forner,M
23448,Franois Denis Couttet,M
42718,Niall Griffin,M
91281,Pavel Parshin,M
34029,George Hardy Farquhar,M
87931,Michael Francisco Okantey,M
62641,Hiroko Kosahara,F
27872,Laishram Bombayla Devi,F
63738,Sebastian Krimmer,M
16277,Anatoly Nikolayevich Bulakov,M
64576,Ramesh Kumar,M
110374,Kurt Sinette,M
91989,Melville George Arthur Pearce,M
120169,Rein Tlp,M
19429,Franois Ceulemans,M
10913,Alfons Brzi,M
116115,Nataliya Viktorovna Sutyagina,F
30677,Guy Dupuis,M
42303,Rhys Grant,M
46622,"Hersey R. Hawkins, Jr.",M
45968,Bryan Leslie Harper,M
123939,Jan Cornelis van Gooswilligen,M
100985,Roger Rochard,M
66927,Vladimer Lavrinenk'o,M
41855,Gretchen Gotay Cordero,F
102885,Norman Rule,M
20699,Andr Chilo,M
91579,Patsouris,M
65040,Ventseslav Kuzmichov,M
5741,Margarit Atanasov,M
72483,Jeffrey A. MacDougall,M
129017,"Walter Norman ""Wes"" Wessberg",M
124458,Feodosy Karpovich Vanin,M
37566,Bruce MacFarlane Furniss,M
77268,"Donald Ward ""Don"" McKenzie, Jr.",M
12598,Zoltn Bod,M
88122,Hans Oldag,M
63011,Lajos Koutny,M
32566,Vladimir Engibaryan,M
96771,Jason Pryor,M
98167,Hernn Ramos Muoz,M
128978,Eva-Maria Wernicke (-Wehling),F
32540,Hermann Engelhard,M
14552,Emilio Brambilla,M
376,Addis Abebe,M
89834,Sinta Ozolia-Kovala (-Sprudzane),F
45586,Henriette Engel Hansen,F
17875,Gregor Cankar,M
5565,Ismail Mohamed Asif Waheed,M
92590,Edward Ernest Pepper,M
39509,Maya Vladimirova Georgieva (-Stoeva),F
31126,Alfred William Ebanks,M
47965,Jens-Peter Herold,M
79991,Maxine Elizabeth Mitchell,F
9590,Haris Belkebla,M
23990,Rolando Luiz lvares da Cruz,M
45686,Leonard Hanson,M
112748,Ricardo Soto Pedraza,M
60793,Karel Klaver,M
107282,Wolfgang Schwarz,M
78435,Merecki,M
47180,Dirk Heirwegh,M
58957,Nazar Muhammad Khan Malik,M
79285,Beata Mikoajczyk,F
45674,Willy Falck Hansen,M
42019,Giovanni Gozzi,M
40504,Giulio Giunta,M
12393,Jzef Wojciech Baszczyk,M
2535,Alessandra Medeiros da Oliveira,F
48321,Satoru Higashi,M
134305,Tariel Zintiridis,M
81084,Pablo Montes Casanova,M
50720,"Linda ""Sunni"" Hughes",F
31778,Udeme Sam Ekpenyong,M
91400,Fabio Pasini,M
116046,Vratislav ustr,M
26346,Alessandro De Marchi,M
84676,Georgy Anatolyevich Nekhayev,M
49039,Richard Hofmann,M
75072,Nathaniel Martey,M
83336,Everardo Mzquiz,M
1017,"Eduardo ""Bto"" Adriana",M
129069,Hubert Wester,M
6810,Klaus Erich Bahner,M
61865,Mikko Yrj Ilmari Kolehmainen,M
109069,Shi Hairong,M
131173,Jzef Wybieralski,M
8968,Kim Brentzen,M
134705,Irina Lvovna Zuykova,F
49161,"Rebecca ""Becky"" Holder",F
103304,"Johan Ingebrigt ""Brigt"" Rykkje",M
120589,Enrique Torres Vldez,M
233,Magdi Abdelghani Sayed Ahmed,M
68885,Paul Snowden Lewis,M
85281,"Nkosinathi Antonio ""Toni"" Nhleko",M
66270,Martial Guy Lapbie,M
74234,Ramn Manulat,M
105384,Or Sasson,M
106453,Iwan Schmid,M
108844,Nina Shebalina,F
129164,Sanne Wevers,F
29541,Celtus Williams Abiola Dossou Yovo,M
82885,Paola Andrea Muoz Grandn,F
61902,Tanya Vladimirova Koleva-Stefanova,F
33542,Lszl Fbin,M
11793,va Biszku,F
40051,"John Thomas ""Jannie"" Gibson",M
75961,Riccardo Giorgio Materazzi,M
82525,Dilshod Mukhtarov,M
88753,Aleksandra Opachanova,F
107213,"Jennieli ""Jenny"" Schuverer",F
18212,Per Arne Owe Carln,M
130604,Ren Wolff,M
2202,Marina Alabau Neira,F
128816,Wayne Alton Wells,M
25830,Joseph Anna De Bakker,M
98680,Claude Ravinet,M
117478,Per Henrik Tallinder,M
53951,Mohamed Al-Jedidi,M
5571,Alexandra Asimaki,F
131706,Eri Yanetani,F
131144,Anthonie Cornelis Wouter Wurth,M
10862,Mariano Daniel Bertolotti,M
16644,Alayna Louise Burns,F
19260,Mario Celon,M
62759,Beqir Kosova,M
31359,Teo Edo Farre,M
65427,Rolf Lacour,M
29081,Josef Doleal,M
9300,Stephan Beeharry,M
21715,"Robert Hyatt ""Bob"" Clark",M
5455,Aleksandr Alekseyevich Asanov,M
88364,Arthur Johan Olsen,M
99143,Christopher Patrick Reid,M
83639,Hiroshi Nagata,M
102329,Michael Kosgei Rotich,M
45068,John Werge Hamber,M
56247,Bernd Juterzenka,M
118452,Mariya Telushkina,F
20890,Petra Chocov,F
33585,Walter Facchinetti,M
133558,Mark Jeffrey Zembsch,M
92396,Timo Tapio Peltomaa,M
43479,Mourad Guerri,M
86477,Carlos Noroa Gutirrez,M
123126,"Carmelina ""Carmie"" Vairo",F
81156,Jude Monye,M
108441,Bnyamin Sezer,M
52600,Anatoly Yevgenyevich Ivanov,M
47086,Reto Heilig,M
86379,Bente Nordby,F
69488,Kristine Marie Lilly (-Heavey),F
10628,Mikhail Adamovich Bernadsky,M
116848,"Daniel Gregory ""Danny"" Szetela",M
53657,"Maria Alida Catharina ""Marjan"" Janus",F
57287,Valery Nikolayevich Karasyov,M
111771,Sophie Smith,F
49349,Wayne Anthony Holmes,M
78016,Yury Afanasyevich Melikhov,M
65111,Reidar Osvald Kvammen,M
79223,Yekaterina Mikhaylova,F
121525,Tosha Lee Tsang,F
87686,Geminio Ognio,M
56773,Josef Kaltenbrunner,M
132372,Mariko Yoshida,F
46501,Hvard Haukenes,M
45312,Han Jinsuo,M
103937,Koki Sakamoto,M
14177,Alexandre Bouzaid,M
59365,Jakob Kiefer,M
131369,Xue Haifeng,M
105631,Vladimir Savelov,M
15330,Graham Raymond Brookhouse,M
56958,Kazuo Kanda,M
11932,Niels Svend Blach,M
97372,Jasmine Camacho-Quinn,F
82026,"Carlos ""Mosquito"" Domingos Massoni",M
104829,Karl Bertil Sandstrm,M
120597,Guillermo Torres Cervantes,M
58015,Ali (Stanley Kiprotich-) Kaya (Mukche-),M
124555,Ines Varenkamp (-Carlsen),F
103315,Aleksandr Anatolyevich Rymanov,M
93266,Ladislau Peter,M
72362,Taoufik Maaouia,M
64640,"William ""Bill"" Kund",M
104279,Juha Heikki Salonen,M
19005,Adnan ati,M
97163,Patrick Ernest Pym,M
63579,Sergey Mikhaylovich Kravtsov,M
106887,"Jacobus Marinus ""Koos"" Schouwenaar",M
10070,Hasna Benhassi,F
45646,Pia Carina Hansen (Larsson-),F
